frame,t_s,est_X_mm,est_Y_mm,tracked_points,inlier_ratio,roi_visible,flags
430,7.2393,-0.0017,0.0012,2000,1.0000,0.6100,
431,7.2561,-0.0017,0.0012,2000,1.0000,0.6090,
432,7.2730,-0.0017,0.0012,2000,1.0000,0.6090,
433,7.2898,-0.0016,0.0011,2000,1.0000,0.6104,
434,7.3067,-0.0016,0.0012,2000,1.0000,0.6101,
435,7.3235,-0.0017,0.0012,2000,1.0000,0.6102,
436,7.3403,-0.0016,0.0012,2000,1.0000,0.6098,
437,7.3572,-0.0016,0.0012,2000,1.0000,0.6098,
438,7.3740,-0.0016,0.0012,2000,1.0000,0.6098,
439,7.3908,-0.0016,0.0013,2000,1.0000,0.6098,
440,7.4077,-0.0015,0.0013,2000,1.0000,0.6086,
441,7.4245,-0.0014,0.0013,2000,1.0000,0.6097,
442,7.4413,-0.0014,0.0013,2000,1.0000,0.6097,
443,7.4582,-0.0012,0.0012,1999,1.0000,0.6098,
444,7.4750,-0.0012,0.0012,2000,1.0000,0.6098,
445,7.4918,-0.0011,0.0012,1998,1.0000,0.6086,
446,7.5087,-0.0011,0.0012,1999,1.0000,0.6101,
447,7.5255,-0.0008,0.0013,1998,1.0000,0.6098,
448,7.5424,-0.0007,0.0014,2000,1.0000,0.6098,
449,7.5592,-0.0004,0.0014,1999,1.0000,0.6095,
450,7.5760,0.0182,0.0041,1997,0.9985,0.6106,
451,7.5929,0.0181,0.0042,2000,1.0000,0.6103,
452,7.6097,0.0182,0.0041,2000,1.0000,0.6105,
453,7.6265,0.0182,0.0041,2000,1.0000,0.6095,
454,7.6434,0.0183,0.0042,2000,1.0000,0.6102,
455,7.6602,0.0182,0.0041,2000,1.0000,0.6089,
456,7.6770,0.0045,0.0036,1998,1.0000,0.6102,
457,7.6939,-0.0478,0.0032,2000,1.0000,0.6092,
458,7.7107,-0.1094,0.0022,1998,0.9990,0.6099,
459,7.7275,-0.1560,0.0019,1998,0.9995,0.6107,
460,7.7444,-0.1568,0.0018,1998,0.9995,0.6103,
461,7.7612,-0.1087,0.0023,1999,0.9990,0.6101,
462,7.7781,-0.0245,0.0026,1999,1.0000,0.6096,
463,7.7949,0.0724,0.0042,1996,1.0000,0.6104,
464,7.8117,0.1692,0.0057,1997,0.9985,0.6105,
465,7.8286,0.2195,0.0062,1997,0.9995,0.6104,
466,7.8454,0.2199,0.0062,1999,1.0000,0.6101,
467,7.8622,0.1729,0.0061,1997,0.9985,0.6109,
468,7.8791,0.0776,0.0045,2000,1.0000,0.6091,
469,7.8959,-0.0607,0.0025,1998,1.0000,0.6105,
470,7.9127,-0.2503,0.0008,2000,1.0000,0.6085,
471,7.9296,-0.3924,-0.0023,1998,1.0000,0.6107,
472,7.9464,-0.4894,-0.0029,1999,0.9995,0.6082,
473,7.9632,-0.5308,-0.0037,1999,0.9995,0.6107,
474,7.9801,-0.5302,-0.0038,1998,1.0000,0.6100,
475,7.9969,-0.4404,-0.0037,1998,0.9990,0.6105,
476,8.0137,-0.3387,-0.0035,1998,0.9990,0.6099,
477,8.0306,-0.2530,-0.0021,1996,0.9980,0.6117,
478,8.0474,-0.1707,0.0000,1998,0.9995,0.6104,
479,8.0643,-0.0789,0.0008,1998,0.9995,0.6097,
480,8.0811,0.0023,0.0054,1971,0.9915,0.6102,
481,8.0979,0.0591,0.0057,2000,1.0000,0.6091,
482,8.1148,0.1240,0.0073,2000,1.0000,0.6101,
483,8.1316,0.1324,0.0070,1999,1.0000,0.6098,
484,8.1484,0.1310,0.0070,1998,1.0000,0.6102,
485,8.1653,0.0778,0.0067,1999,0.9995,0.6103,
486,8.1821,-0.0178,0.0050,2000,1.0000,0.6089,
487,8.1989,-0.1144,0.0040,2000,1.0000,0.6098,
488,8.2158,-0.2015,0.0037,2000,1.0000,0.6101,
489,8.2326,-0.2011,0.0036,1998,1.0000,0.6096,
490,8.2494,-0.1691,0.0046,1994,0.9970,0.6104,
491,8.2663,-0.0905,0.0045,1999,1.0000,0.6088,
492,8.2831,-0.0421,0.0050,2000,1.0000,0.6099,
493,8.3000,-0.0436,0.0050,2000,1.0000,0.6103,
494,8.3168,-0.0947,0.0049,2000,1.0000,0.6104,
495,8.3336,-0.1614,0.0054,1994,0.9975,0.6089,
496,8.3505,-0.2070,0.0055,1999,0.9995,0.6108,
497,8.3673,-0.2077,0.0054,2000,1.0000,0.6110,
498,8.3841,-0.2079,0.0055,1997,1.0000,0.6106,
499,8.4010,-0.2077,0.0054,1996,1.0000,0.6094,
500,8.4178,-0.1752,0.0060,1998,1.0000,0.6098,
501,8.4346,-0.1256,0.0069,2000,1.0000,0.6091,
502,8.4515,-0.0750,0.0072,2000,1.0000,0.6087,
503,8.4683,-0.0266,0.0078,1999,0.9995,0.6096,
504,8.4851,0.0152,0.0081,1999,1.0000,0.6099,
505,8.5020,0.0158,0.0082,2000,1.0000,0.6088,
506,8.5188,0.0058,0.0083,2000,1.0000,0.6100,
507,8.5357,-0.0001,0.0081,2000,1.0000,0.6103,
508,8.5525,-0.0003,0.0081,1998,0.9995,0.6107,
509,8.5693,0.0061,0.0081,1997,0.9995,0.6099,
510,8.5862,0.0408,0.0133,1991,0.9970,0.6098,
511,8.6030,0.0419,0.0133,2000,1.0000,0.6093,
512,8.6198,0.0824,0.0135,2000,1.0000,0.6104,
513,8.6367,0.0935,0.0165,1998,1.0000,0.6101,
514,8.6535,0.0933,0.0166,2000,1.0000,0.6096,
515,8.6703,0.0836,0.0164,1997,1.0000,0.6093,
516,8.6872,0.0333,0.0156,2000,1.0000,0.6101,
517,8.7040,-0.0532,0.0142,2000,1.0000,0.6100,
518,8.7208,-0.1974,0.0134,2000,1.0000,0.6086,
519,8.7377,-0.3322,0.0102,1998,1.0000,0.6099,
520,8.7545,-0.4254,0.0075,2000,1.0000,0.6097,
521,8.7714,-0.4654,0.0067,2000,1.0000,0.6103,
522,8.7882,-0.4654,0.0067,1996,1.0000,0.6099,
523,8.8050,-0.4651,0.0067,1998,1.0000,0.6101,
524,8.8219,-0.3728,0.0073,1999,0.9995,0.6099,
525,8.8387,-0.1920,0.0088,1998,1.0000,0.6061,
526,8.8555,-0.0952,0.0103,2000,0.9995,0.6100,
527,8.8724,0.0136,0.0157,1998,1.0000,0.6074,
528,8.8892,0.1082,0.0166,1999,0.9995,0.6097,
529,8.9060,0.1227,0.0171,1997,0.9990,0.6096,
530,8.9229,0.1149,0.0174,1996,0.9985,0.6098,
531,8.9397,0.1118,0.0174,1996,0.9995,0.6094,
532,8.9565,0.1120,0.0174,1992,0.9995,0.6105,
533,8.9734,0.1205,0.0176,1998,1.0000,0.6099,
534,8.9902,0.1229,0.0175,1995,0.9995,0.6100,
535,9.0071,0.1232,0.0175,1999,1.0000,0.6092,
536,9.0239,0.1113,0.0177,2000,1.0000,0.6098,
537,9.0407,0.0707,0.0179,1999,0.9995,0.6098,
538,9.0576,0.0311,0.0177,1998,1.0000,0.6099,
539,9.0744,0.0310,0.0178,2000,1.0000,0.6101,
540,9.0912,0.0512,0.0206,1980,0.9955,0.6100,
541,9.1081,0.0517,0.0206,1998,1.0000,0.6102,
542,9.1249,0.0524,0.0206,1999,1.0000,0.6101,
543,9.1417,0.0175,0.0208,1997,0.9990,0.6105,
544,9.1586,-0.0156,0.0208,1999,1.0000,0.6102,
545,9.1754,-0.0466,0.0210,2000,1.0000,0.6104,
546,9.1922,-0.0920,0.0210,2000,1.0000,0.6101,
547,9.2091,-0.1890,0.0206,1999,1.0000,0.6088,
548,9.2259,-0.2834,0.0206,1998,0.9995,0.6099,
549,9.2427,-0.2913,0.0206,1997,1.0000,0.6099,
550,9.2596,-0.2909,0.0205,2000,1.0000,0.6103,
551,9.2764,-0.1988,0.0207,1998,0.9995,0.6100,
552,9.2933,-0.1379,0.0211,1999,0.9995,0.6097,
553,9.3101,-0.0943,0.0212,2000,1.0000,0.6103,
554,9.3269,-0.0948,0.0212,1602,0.9960,0.6088,
555,9.3438,-0.2900,0.0181,1999,1.0000,0.6101,
556,9.3606,-0.4859,0.0171,1996,1.0000,0.6107,
557,9.3774,-0.5710,0.0157,1997,1.0000,0.6098,
558,9.3943,-0.6229,0.0153,1999,1.0000,0.6095,
559,9.4111,-0.6680,0.0144,2000,1.0000,0.6105,
560,9.4279,-0.6842,0.0140,1995,0.9995,0.6108,
561,9.4448,-0.7018,0.0138,1998,1.0000,0.6105,
562,9.4616,-0.7444,0.0138,2000,1.0000,0.6105,
563,9.4784,-0.7956,0.0128,1999,1.0000,0.6102,
564,9.4953,-0.8934,0.0112,2000,1.0000,0.6105,
565,9.5121,-0.9589,0.0017,1997,0.9985,0.6106,
566,9.5290,-0.9941,0.0016,1999,0.9995,0.6105,
567,9.5458,-0.9473,0.0013,1998,0.9990,0.6106,
568,9.5626,-0.8502,0.0055,1993,0.9975,0.6106,
569,9.5795,-0.8307,0.0062,1985,0.9990,0.6106,
570,9.5963,-0.7986,0.0048,1972,0.9895,0.6107,
571,9.6131,-0.7618,0.0050,1999,1.0000,0.6105,
572,9.6300,-0.7383,0.0052,2000,1.0000,0.6106,
573,9.6468,-0.6912,0.0051,2000,1.0000,0.6100,
574,9.6636,-0.6444,0.0050,2000,1.0000,0.6101,
575,9.6805,-0.5489,0.0055,1998,1.0000,0.6103,
576,9.6973,-0.4532,0.0062,1997,0.9995,0.6102,
577,9.7141,-0.3504,0.0072,1999,0.9995,0.6097,
578,9.7310,-0.2463,0.0099,2000,1.0000,0.6088,
579,9.7478,-0.1540,0.0104,1999,0.9995,0.6098,
580,9.7647,-0.1489,0.0107,1998,1.0000,0.6102,
581,9.7815,-0.1372,0.0107,1998,0.9990,0.6087,
582,9.7983,-0.1370,0.0108,1998,1.0000,0.6087,
583,9.8152,-0.1372,0.0109,1994,0.9995,0.6091,
584,9.8320,-0.1446,0.0105,1999,1.0000,0.6103,
585,9.8488,-0.1467,0.0104,2000,1.0000,0.6098,
586,9.8657,-0.1499,0.0104,1994,1.0000,0.6101,
587,9.8825,-0.1499,0.0104,1998,1.0000,0.6101,
588,9.8993,-0.1498,0.0104,1999,1.0000,0.6102,
589,9.9162,-0.1498,0.0104,1999,1.0000,0.6091,
590,9.9330,-0.1671,0.0104,1999,1.0000,0.6105,
591,9.9498,-0.2132,0.0099,1999,1.0000,0.6104,
592,9.9667,-0.2551,0.0099,2000,1.0000,0.6087,
593,9.9835,-0.2575,0.0098,1998,1.0000,0.6100,
594,10.0004,-0.2589,0.0095,2000,1.0000,0.6098,
595,10.0172,-0.2596,0.0094,1997,1.0000,0.6105,
596,10.0340,-0.3089,0.0090,2000,1.0000,0.6096,
597,10.0509,-0.3554,0.0077,2000,1.0000,0.6103,
598,10.0677,-0.3596,0.0070,2000,1.0000,0.6101,
599,10.0845,-0.3159,0.0072,2000,1.0000,0.6102,
600,10.1014,-0.2360,0.0094,1991,0.9975,0.6099,
601,10.1182,-0.1567,0.0097,2000,1.0000,0.6110,
602,10.1350,-0.0694,0.0104,2000,1.0000,0.6103,
603,10.1519,-0.0267,0.0106,1999,1.0000,0.6103,
604,10.1687,0.0193,0.0107,2000,1.0000,0.6090,
605,10.1855,0.0656,0.0110,1999,0.9995,0.6098,
606,10.2024,0.1133,0.0116,2000,1.0000,0.6102,
607,10.2192,0.1539,0.0117,2000,1.0000,0.6100,
608,10.2361,0.1559,0.0119,2000,1.0000,0.6100,
609,10.2529,0.1469,0.0117,2000,1.0000,0.6086,
610,10.2697,0.1017,0.0113,2000,1.0000,0.6103,
611,10.2866,0.0519,0.0067,1998,1.0000,0.6101,
612,10.3034,0.0066,0.0053,2000,1.0000,0.6103,
613,10.3202,0.0063,0.0052,1997,1.0000,0.6100,
614,10.3371,0.0141,0.0043,2000,1.0000,0.6099,
615,10.3539,0.0528,0.0006,2000,1.0000,0.6096,
616,10.3707,0.0958,-0.0012,2000,1.0000,0.6101,
617,10.3876,0.0973,-0.0021,2000,1.0000,0.6099,
618,10.4044,0.0966,-0.0022,1998,1.0000,0.6093,
619,10.4212,0.0937,-0.0046,1999,0.9995,0.6101,
620,10.4381,0.1264,-0.0130,2000,1.0000,0.6118,
621,10.4549,0.1667,-0.0143,2000,1.0000,0.6108,
622,10.4717,0.1999,-0.0162,2000,1.0000,0.6106,
623,10.4886,0.1999,-0.0175,1998,0.9995,0.6105,
624,10.5054,0.1044,-0.1574,1988,0.9950,0.6112,
625,10.5223,-0.0823,-0.6420,1986,0.9965,0.6130,
626,10.5391,-0.2760,-0.9899,1991,0.9985,0.6138,
627,10.5559,-0.3764,-1.0405,1997,0.9985,0.6154,
628,10.5728,-0.4688,-1.1872,1998,0.9990,0.6164,
629,10.5896,-0.5432,-1.3824,1989,0.9985,0.6171,
630,10.6064,-0.5863,-1.5312,1970,0.9890,0.6173,
631,10.6233,-0.6331,-1.6283,2000,1.0000,0.6176,
632,10.6401,-0.6346,-1.7251,2000,1.0000,0.6184,
633,10.6569,-0.6361,-1.8229,2000,1.0000,0.6190,
634,10.6738,-0.6401,-1.9207,2000,1.0000,0.6187,
635,10.6906,-0.6497,-2.0652,2000,1.0000,0.6175,
636,10.7074,-0.6977,-2.2590,1999,0.9995,0.6197,
637,10.7243,-0.7453,-2.4540,1997,0.9985,0.6214,
638,10.7411,-0.7926,-2.6006,1999,1.0000,0.6218,
639,10.7580,-0.7912,-2.7407,1998,0.9990,0.6227,
640,10.7748,-0.7886,-2.8863,1998,0.9990,0.6227,
641,10.7916,-0.8200,-3.0335,1999,0.9995,0.6237,
642,10.8085,-0.8680,-3.1746,2000,1.0000,0.6246,
643,10.8253,-0.9583,-3.3324,1997,0.9990,0.6255,
644,10.8421,-1.0091,-3.5058,1997,0.9995,0.6261,
645,10.8590,-1.0088,-3.6435,1998,0.9990,0.6265,
646,10.8758,-0.9828,-3.7407,1991,0.9990,0.6267,
647,10.8926,-0.9656,-3.8382,2000,1.0000,0.6277,
648,10.9095,-0.9608,-3.9645,1997,0.9990,0.6281,
649,10.9263,-0.9529,-4.0776,1999,0.9995,0.6285,
650,10.9431,-0.9130,-4.1834,1999,0.9995,0.6289,
651,10.9600,-0.8629,-4.2817,1998,0.9995,0.6294,
652,10.9768,-0.8116,-4.3750,2000,1.0000,0.6295,
653,10.9937,-0.7594,-4.4683,1997,0.9995,0.6300,
654,11.0105,-0.7104,-4.5605,1999,0.9995,0.6305,
655,11.0273,-0.6946,-4.6555,2000,1.0000,0.6307,
656,11.0442,-0.6912,-4.7538,1999,1.0000,0.6313,
657,11.0610,-0.6896,-4.8589,1999,0.9995,0.6319,
658,11.0778,-0.6443,-4.9641,1998,1.0000,0.6319,
659,11.0947,-0.5986,-5.0876,1991,0.9990,0.6325,
660,11.1115,-0.5647,-5.2257,1978,0.9930,0.6331,
661,11.1283,-0.5556,-5.3730,2000,1.0000,0.6339,
662,11.1452,-0.5560,-5.5573,2000,1.0000,0.6350,
663,11.1620,-0.6037,-5.7582,1999,0.9995,0.6349,
664,11.1788,-0.6544,-5.9442,1999,0.9995,0.6368,
665,11.1957,-0.7013,-6.1084,2000,1.0000,0.6368,
666,11.2125,-0.7013,-6.3019,2000,1.0000,0.6379,
667,11.2294,-0.6561,-6.4952,1997,1.0000,0.6387,
668,11.2462,-0.6101,-6.6890,1999,1.0000,0.6397,
669,11.2630,-0.6015,-6.8802,2000,1.0000,0.6400,
670,11.2799,-0.5873,-7.0730,2000,1.0000,0.6408,
671,11.2967,-0.5462,-7.3194,2000,1.0000,0.6424,
672,11.3135,-0.5310,-7.6085,2000,1.0000,0.6435,
673,11.3304,-0.5787,-7.8837,1997,0.9995,0.6445,
674,11.3472,-0.6278,-8.1269,1999,0.9995,0.6449,
675,11.3640,-0.6295,-8.4184,1998,0.9990,0.6466,
676,11.3809,-0.5813,-8.7891,1999,0.9995,0.6481,
677,11.3977,-0.5319,-9.2381,1999,0.9995,0.6511,
678,11.4145,-0.4834,-9.7366,1999,0.9995,0.6526,
679,11.4314,-0.4371,-10.2620,1999,0.9995,0.6548,
680,11.4482,-0.4242,-10.7755,1994,0.9990,0.6573,
681,11.4650,-0.4222,-11.2978,1995,0.9975,0.6596,
682,11.4819,-0.4570,-11.8784,1997,0.9995,0.6615,
683,11.4987,-0.5053,-12.5018,1998,0.9990,0.6642,
684,11.5156,-0.5498,-13.0842,1996,0.9985,0.6666,
685,11.5324,-0.5640,-13.6228,1992,0.9965,0.6700,
686,11.5492,-0.5670,-14.1999,1995,0.9980,0.6722,
687,11.5661,-0.5699,-14.7910,1998,0.9990,0.6743,
688,11.5829,-0.5827,-15.4140,1998,0.9995,0.6764,
689,11.5997,-0.6280,-16.0411,1995,0.9980,0.6784,
690,11.6166,-0.6665,-16.6509,1970,0.9875,0.6824,
691,11.6334,-0.6637,-17.2790,1999,0.9995,0.6853,
692,11.6502,-0.6164,-17.9106,1999,1.0000,0.6874,
693,11.6671,-0.5671,-18.5438,2000,1.0000,0.6905,
694,11.6839,-0.5653,-19.1664,2000,1.0000,0.6935,
695,11.7007,-0.6079,-19.7014,1999,0.9995,0.6955,
696,11.7176,-0.6542,-20.2214,1998,0.9990,0.6979,
697,11.7344,-0.6542,-20.7634,1998,1.0000,0.6997,
698,11.7513,-0.6542,-21.3053,1995,0.9990,0.7027,
699,11.7681,-0.6533,-21.8761,1995,0.9995,0.7052,
700,11.7849,-0.6966,-22.4004,1998,0.9995,0.7062,
701,11.8018,-0.7442,-22.8896,1998,0.9990,0.7112,
702,11.8186,-0.7941,-23.4154,1999,0.9995,0.7117,
703,11.8354,-0.8425,-23.9329,1991,0.9975,0.7144,
704,11.8523,-0.8603,-24.4587,1999,0.9995,0.7162,
705,11.8691,-0.8600,-25.0288,1988,0.9995,0.7190,
706,11.8859,-0.8604,-25.6096,1992,0.9995,0.7210,
707,11.9028,-0.8987,-26.2110,1997,0.9985,0.7227,
708,11.9196,-0.9391,-26.8348,1997,0.9990,0.7262,
709,11.9364,-0.9390,-27.5096,1999,0.9995,0.7292,
710,11.9533,-0.9391,-28.2212,1999,0.9995,0.7326,
711,11.9701,-0.9455,-28.9028,1999,1.0000,0.7357,
712,11.9870,-0.9926,-29.6289,1998,0.9990,0.7382,
713,12.0038,-1.0040,-30.4515,1991,0.9960,0.7417,
714,12.0206,-0.9917,-31.3725,1985,0.9960,0.7456,
715,12.0375,-0.9469,-32.3414,1991,0.9995,0.7494,
716,12.0543,-0.8544,-33.4071,1976,0.9905,0.7545,
717,12.0711,-0.8092,-34.5055,1992,0.9980,0.7582,
718,12.0880,-0.8457,-35.5692,1990,0.9955,0.7642,
719,12.1048,-0.8959,-36.6357,1988,0.9950,0.7689,
720,12.1216,-0.9684,-37.6527,1928,0.9670,0.7724,
721,12.1385,-1.0161,-38.6457,1997,1.0000,0.7772,
722,12.1553,-1.0641,-39.5591,2000,1.0000,0.7812,
723,12.1721,-1.1353,-40.3885,1990,0.9970,0.7847,
724,12.1890,-1.2073,-41.2154,1983,0.9965,0.7888,
725,12.2058,-1.2976,-42.0394,1998,0.9995,0.7927,
726,12.2227,-1.3904,-42.8605,1999,0.9995,0.7957,
727,12.2395,-1.4126,-43.6813,1987,0.9975,0.7982,
728,12.2563,-1.3825,-44.6009,1981,0.9945,0.8031,
729,12.2732,-1.3295,-45.5235,1990,0.9960,0.8074,
730,12.2900,-1.2807,-46.4462,1994,0.9970,0.8112,
731,12.3068,-1.2325,-47.3641,1998,1.0000,0.8156,
732,12.3237,-1.2320,-48.3324,1987,0.9980,0.8192,
733,12.3405,-1.2768,-49.3925,1989,0.9945,0.8239,
734,12.3573,-1.3245,-50.4680,1992,0.9970,0.8280,
735,12.3742,-1.4160,-51.5783,1996,0.9980,0.8329,
736,12.3910,-1.4958,-52.7023,1987,0.9950,0.8386,
737,12.4078,-1.5741,-53.8270,1987,0.9960,0.8444,
738,12.4247,-1.5814,-54.9901,1990,0.9955,0.8470,
739,12.4415,-1.5806,-56.1874,1993,0.9985,0.8531,
740,12.4584,-1.5787,-57.3880,1984,0.9935,0.8581,
741,12.4752,-1.5388,-58.6588,1981,0.9915,0.8630,
742,12.4920,-1.5371,-59.9768,1989,0.9965,0.8680,
743,12.5089,-1.5387,-61.2465,1981,0.9940,0.8764,
744,12.5257,-1.5440,-62.5207,1976,0.9925,0.8818,
745,12.5425,-1.5467,-63.8977,1967,0.9920,0.8865,
746,12.5594,-1.5623,-65.2446,1973,0.9975,0.8866,
747,12.5762,-1.5853,-66.4918,1957,0.9939,0.8963,
748,12.5930,-1.6297,-67.8076,1986,0.9935,0.8963,
749,12.6099,-1.6832,-69.2383,1954,0.9890,0.9025,
750,12.6267,-1.7606,-70.6962,1868,0.9288,0.9042,
751,12.6435,-1.8558,-72.1530,1965,0.9954,0.8968,
752,12.6604,-1.9499,-73.6082,1965,0.9940,0.9093,
753,12.6772,-2.0187,-75.0756,1962,0.9935,0.9056,
754,12.6940,-2.0686,-76.6166,1973,0.9895,0.9095,
755,12.7109,-2.1177,-78.2562,1975,0.9920,0.9058,
756,12.7277,-2.1673,-79.8964,1978,0.9965,0.9070,
757,12.7446,-2.2189,-81.5324,1977,0.9935,0.9056,
758,12.7614,-2.3123,-83.1557,1940,0.9889,0.9071,
759,12.7782,-2.3671,-84.7591,1955,0.9924,0.9064,
760,12.7951,-2.4153,-86.3737,1961,0.9929,0.9018,
761,12.8119,-2.4641,-87.9986,1955,0.9909,0.9038,
762,12.8287,-2.5112,-89.5004,1973,0.9930,0.9007,
763,12.8456,-2.5617,-90.9357,1970,0.9940,0.8983,
764,12.8624,-2.6084,-92.3412,1963,0.9869,0.8934,
765,12.8792,-2.6680,-93.7733,1961,0.9890,0.8915,
766,12.8961,-2.7534,-95.2596,1966,0.9945,0.8832,
767,12.9129,-2.8386,-96.7727,1972,0.9900,0.8764,
768,12.9297,-2.8877,-98.3398,1970,0.9905,0.8711,
769,12.9466,-2.8903,-100.0077,1981,0.9935,0.8629,
770,12.9634,-2.8511,-101.7448,1950,0.9854,0.8557,
771,12.9803,-2.8038,-103.4923,1973,0.9905,0.8496,
772,12.9971,-2.7545,-105.2501,1978,0.9930,0.8423,
773,13.0139,-2.7028,-107.0225,1978,0.9925,0.8336,
774,13.0308,-2.6665,-108.7668,1956,0.9895,0.8267,
775,13.0476,-2.6408,-110.5455,1957,0.9835,0.8132,
776,13.0644,-2.6393,-112.4810,1893,0.9899,0.8114,
777,13.0813,-2.6678,-114.5401,1956,0.9844,0.7978,
778,13.0981,-2.7172,-116.6288,1961,0.9859,0.7910,
779,13.1149,-2.7712,-118.7128,1932,0.9772,0.7812,
780,13.1318,-2.8342,-120.7031,1850,0.9009,0.7714,
781,13.1486,-2.9171,-122.5406,1956,0.9859,0.7628,
782,13.1654,-3.0363,-124.2177,1926,0.9809,0.7528,
783,13.1823,-3.1724,-125.8881,1946,0.9779,0.7512,
784,13.1991,-3.3129,-127.4714,1934,0.9768,0.7419,
785,13.2160,-3.4674,-128.7988,1945,0.9703,0.7376,
786,13.2328,-3.6549,-129.9601,1961,0.9803,0.7353,
787,13.2496,-3.7997,-131.0210,1951,0.9773,0.7303,
788,13.2665,-3.8972,-132.0820,1965,0.9890,0.7231,
789,13.2833,-3.9977,-133.0331,1968,0.9849,0.7176,
790,13.3001,-4.1122,-133.9079,1975,0.9854,0.7153,
791,13.3170,-4.2071,-134.7881,1953,0.9854,0.7140,
792,13.3338,-4.2554,-135.7651,1966,0.9890,0.7061,
793,13.3506,-4.2566,-136.7657,1967,0.9905,0.7059,
794,13.3675,-4.2555,-137.8652,1976,0.9940,0.7015,
795,13.3843,-4.2480,-139.0215,1954,0.9849,0.6945,
796,13.4011,-4.2408,-140.1799,1980,0.9935,0.6926,
797,13.4180,-4.2177,-141.3300,1967,0.9930,0.6821,
798,13.4348,-4.1982,-142.4455,1966,0.9930,0.6788,
799,13.4517,-4.1969,-143.5308,1972,0.9930,0.6757,
800,13.4685,-4.2426,-144.6328,1948,0.9824,0.6728,
801,13.4853,-4.3358,-145.6992,1960,0.9929,0.6672,
802,13.5022,-4.4298,-146.7690,1961,0.9939,0.6533,
803,13.5190,-4.5291,-147.8366,1958,0.9869,0.6565,
804,13.5358,-4.6345,-148.9027,1973,0.9910,0.6513,
805,13.5527,-4.7312,-150.0163,1969,0.9895,0.6472,
806,13.5695,-4.8259,-151.2337,1958,0.9869,0.6428,
807,13.5863,-4.8600,-152.4432,1958,0.9879,0.6340,
808,13.6032,-4.8595,-153.7966,1931,0.9874,0.6302,
809,13.6200,-4.8141,-155.2948,1953,0.9804,0.6218,
810,13.6368,-4.7492,-156.8496,1889,0.9357,0.6163,
811,13.6537,-4.7035,-158.4408,1978,0.9935,0.6094,
812,13.6705,-4.7099,-160.0818,1964,0.9880,0.5978,
813,13.6874,-4.7560,-161.7851,1966,0.9894,0.5930,
814,13.7042,-4.8061,-163.6086,1950,0.9844,0.5885,
815,13.7210,-4.8461,-165.5336,1948,0.9880,0.5785,
816,13.7379,-4.8527,-167.4657,1949,0.9884,0.5700,
817,13.7547,-4.8516,-169.4014,1929,0.9919,0.5585,
818,13.7715,-4.8856,-171.2840,1961,0.9894,0.5528,
819,13.7884,-4.9578,-173.0277,1937,0.9783,0.5462,
820,13.8052,-5.0546,-174.6372,1936,0.9743,0.5369,
821,13.8220,-5.1960,-176.0336,1956,0.9849,0.5330,
822,13.8389,-5.3363,-177.2909,1941,0.9729,0.5209,
823,13.8557,-5.4570,-178.3904,1938,0.9820,0.5225,
824,13.8725,-5.5911,-179.3763,1964,0.9835,0.5190,
825,13.8894,-5.7120,-180.2750,1926,0.9834,0.5153,
826,13.9062,-5.8092,-181.1490,1952,0.9909,0.5094,
827,13.9230,-5.9058,-182.0901,1971,0.9894,0.5068,
828,13.9399,-5.9685,-183.0805,1945,0.9828,0.5029,
829,13.9567,-5.9857,-183.9946,1955,0.9800,0.4973,
830,13.9736,-5.9851,-184.8066,1968,0.9885,0.4946,
831,13.9904,-5.9844,-185.5806,1973,0.9980,0.4916,
832,14.0072,-5.9847,-186.3211,1979,0.9955,0.4880,
833,14.0241,-6.0269,-187.0345,1988,0.9980,0.4842,
834,14.0409,-6.0728,-187.7578,1985,0.9935,0.4816,
835,14.0577,-6.1422,-188.4357,1975,0.9940,0.4790,
836,14.0746,-6.2087,-189.1089,1960,0.9920,0.4764,
837,14.0914,-6.2552,-189.7845,1971,0.9925,0.4703,
838,14.1082,-6.3005,-190.4418,1983,0.9950,0.4695,
839,14.1251,-6.3444,-191.0799,1973,0.9915,0.4674,
840,14.1419,-6.3776,-191.7366,1934,0.9694,0.4644,
841,14.1587,-6.4191,-192.4120,1984,0.9960,0.4608,
842,14.1756,-6.4230,-193.0915,1986,0.9950,0.4567,
843,14.1924,-6.4261,-193.8236,1990,0.9985,0.4548,
844,14.2093,-6.4377,-194.5645,1979,0.9945,0.4482,
845,14.2261,-6.4378,-195.3376,1989,0.9980,0.4464,
846,14.2429,-6.4410,-196.1215,1972,0.9950,0.4433,
847,14.2598,-6.4908,-196.9437,1980,0.9925,0.4376,
848,14.2766,-6.5397,-197.7528,1993,0.9980,0.4367,
849,14.2934,-6.5533,-198.5282,1968,0.9950,0.4344,
850,14.3103,-6.5586,-199.2630,1982,0.9955,0.4314,
851,14.3271,-6.5589,-199.8866,1981,0.9945,0.4283,
852,14.3439,-6.5591,-200.4661,1975,0.9965,0.4259,
853,14.3608,-6.6062,-200.9479,1988,0.9970,0.4240,
854,14.3776,-6.6289,-201.3754,1992,0.9985,0.4221,
855,14.3944,-6.6299,-201.7657,1978,0.9985,0.4199,
856,14.4113,-6.6302,-202.1487,1973,0.9960,0.4214,
857,14.4281,-6.6738,-202.4368,1986,0.9950,0.4173,
858,14.4450,-6.6732,-202.6294,1967,0.9945,0.4162,
859,14.4618,-6.6324,-202.7241,1995,0.9975,0.4178,
