frame,t_s,X_mm,Y_mm,dX_mm,dY_mm,tracked_points,inlier_ratio,roi_visible,mm_per_px,du_px,dv_px,flags
29,1.0234,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
30,1.0568,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
31,1.1203,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
32,1.1450,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
33,1.1699,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
34,1.1948,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
35,1.2239,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
36,1.2569,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
37,1.2898,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
38,1.3241,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
39,1.3572,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
40,1.3890,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
41,1.4222,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
42,1.4568,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
43,1.4889,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
44,1.5218,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
45,1.5549,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
46,1.5885,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
47,1.6215,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
48,1.6547,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
49,1.6887,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
50,1.7216,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
51,1.7552,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
52,1.7888,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
53,1.8217,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
54,1.8544,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
55,1.8877,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
56,1.9209,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
57,1.9540,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
58,1.9877,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
59,2.0207,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
60,2.0542,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
61,2.1103,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
62,2.1355,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
63,2.1598,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
64,2.1898,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
65,2.2230,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
66,2.2561,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
67,2.2892,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
68,2.3233,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
69,2.3561,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
70,2.3890,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
71,2.4232,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
72,2.4558,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
73,2.4898,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
74,2.5231,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
75,2.5557,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
76,2.5889,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
77,2.6226,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
78,2.6556,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
79,2.6898,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
80,2.7228,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
81,2.7562,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
82,2.7899,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
83,2.8228,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
84,2.8558,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
85,2.8890,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
86,2.9228,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
87,2.9559,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
88,2.9888,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
89,3.0227,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
90,3.0560,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
91,3.1116,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
92,3.1372,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
93,3.1619,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
94,3.1888,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
95,3.2226,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
96,3.2560,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
97,3.2895,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
98,3.3227,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
99,3.3562,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
100,3.3895,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
101,3.4224,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
102,3.4569,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
103,3.4886,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
104,3.5226,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
105,3.5561,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
106,3.5885,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
107,3.6222,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
108,3.6557,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
109,3.6899,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
110,3.7218,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
111,3.7557,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
112,3.7888,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
113,3.8220,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
114,3.8559,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
115,3.8891,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
116,3.9227,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
117,3.9558,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
118,3.9890,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
119,4.0219,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
120,4.0558,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
121,4.1116,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
122,4.1358,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
123,4.1605,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
124,4.1893,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
125,4.2219,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
126,4.2565,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
127,4.2979,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
128,4.3220,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
129,4.3554,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
130,4.3891,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
131,4.4222,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
132,4.4561,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
133,4.4891,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
134,4.5222,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
135,4.5556,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
136,4.5894,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
137,4.6220,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
138,4.6555,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
139,4.6906,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
140,4.7222,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
141,4.7561,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
142,4.7897,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
143,4.8226,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
144,4.8550,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
145,4.8890,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
146,4.9220,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
147,4.9552,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
148,4.9892,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
149,5.0221,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
150,5.0552,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
151,5.1088,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
152,5.1338,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
153,5.1589,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
154,5.1889,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
155,5.2223,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
156,5.2559,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
157,5.2890,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
158,5.3222,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
159,5.3549,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
160,5.3888,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
161,5.4222,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
162,5.4549,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
163,5.4887,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
164,5.5220,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
165,5.5548,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
166,5.5885,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
167,5.6220,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
168,5.6550,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
169,5.6894,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
170,5.7220,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
171,5.7552,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
172,5.7880,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
173,5.8225,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
174,5.8559,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
175,5.8892,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
176,5.9218,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
177,5.9557,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
178,5.9889,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
179,6.0222,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
180,6.0560,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
181,6.1053,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
182,6.1299,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
183,6.1545,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
184,6.1871,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
185,6.2201,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
186,6.2533,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
187,6.2869,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
188,6.3197,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
189,6.3528,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
190,6.3861,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
191,6.4196,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
192,6.4533,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
193,6.4871,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
194,6.5216,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
195,6.5551,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
196,6.5879,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
197,6.6219,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
198,6.6550,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
199,6.6894,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
200,6.7219,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
201,6.7549,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
202,6.7886,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
203,6.8217,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
204,6.8549,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
205,6.8878,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
206,6.9215,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
207,6.9548,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
208,6.9881,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
209,7.0212,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
210,7.0551,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
211,7.1042,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
212,7.1293,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
213,7.1558,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
214,7.1880,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
215,7.2212,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
216,7.2552,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
217,7.2884,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
218,7.3209,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
219,7.3549,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
220,7.3882,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
221,7.4210,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
222,7.4549,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
223,7.4886,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
224,7.5210,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
225,7.5548,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
226,9.7265,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
227,9.7524,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
228,9.7779,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
229,9.8041,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
230,9.8291,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
231,9.8539,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
232,9.8791,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
233,9.9040,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
234,9.9287,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
235,9.9534,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
236,9.9785,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
237,10.0034,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
238,10.0287,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
239,10.0533,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
240,10.0781,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
241,10.1325,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
242,10.1577,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
243,10.1825,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
244,10.2075,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
245,10.2324,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
246,10.2573,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
247,10.2820,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
248,10.3068,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
249,10.3321,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
250,10.3573,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
251,10.3822,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
