frame,t_s,X_mm,Y_mm,dX_mm,dY_mm,tracked_points,inlier_ratio,roi_visible,mm_per_px,du_px,dv_px,flags
36,1.2642,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
37,1.2972,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
38,1.3302,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
39,1.3625,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
40,1.3955,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
41,1.4281,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
42,1.4613,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
43,1.4953,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
44,1.5285,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
45,1.5612,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
46,1.5951,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
47,1.6276,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
48,1.6612,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
49,1.6953,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
50,1.7280,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
51,1.7617,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
52,1.7944,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
53,1.8274,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
54,1.8613,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
55,1.8953,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
56,1.9293,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
57,1.9636,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
58,1.9963,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
59,2.0293,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
60,2.0632,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
61,2.1172,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
62,2.1404,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
63,2.1633,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
64,2.1964,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
65,2.2293,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
66,2.2633,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
67,2.2964,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
68,2.3294,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
69,2.3624,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
70,2.3962,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
71,2.4294,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
72,2.4622,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
73,2.4962,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
74,2.5290,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
75,2.5625,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
76,2.5961,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
77,2.6296,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
78,2.6622,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
79,2.6970,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
80,2.7290,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
81,2.7625,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
82,2.7961,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
83,2.8296,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
84,2.8623,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
85,2.8962,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
86,2.9296,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
87,2.9623,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
88,2.9965,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
89,3.0296,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
90,3.0627,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
91,3.1155,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
92,3.1387,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
93,3.1630,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
94,3.1963,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
95,3.2294,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
96,3.2630,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
97,3.2955,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
98,3.3294,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
99,3.3625,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
100,3.3962,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
101,3.4295,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
102,3.4623,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
103,3.4951,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
104,3.5292,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
105,3.5624,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
106,3.5961,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
107,3.6294,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
108,3.6623,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
109,3.6966,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
110,3.7294,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
111,3.7630,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
112,3.7952,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
113,3.8293,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
114,3.8625,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
115,3.8955,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
116,3.9296,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
117,3.9625,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
118,3.9952,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
119,4.0289,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
120,4.0624,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
121,4.1171,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
122,4.1404,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
123,4.1635,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
124,4.1952,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
125,4.2287,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
126,4.2628,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
127,4.2954,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
128,4.3286,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
129,4.3624,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
130,4.3954,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
131,4.4285,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
132,4.4630,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
133,4.4954,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
134,4.5283,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
135,4.5622,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
136,4.5950,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
137,4.6285,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
138,4.6623,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
139,4.6961,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
140,4.7287,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
141,4.7624,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
142,4.7957,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
143,4.8285,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
144,4.8617,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
145,4.8954,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
146,4.9284,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
147,4.9620,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
148,4.9951,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
149,5.0283,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
150,5.0618,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
151,5.1160,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
152,5.1401,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
153,5.1640,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
154,5.1953,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
155,5.2283,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
156,5.2619,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
157,5.2954,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
158,5.3286,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
159,5.3617,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
160,5.3954,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
161,5.4282,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
162,5.4622,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
163,5.4952,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
164,5.5285,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
165,5.5623,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
166,5.5954,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
167,5.6281,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
168,5.6624,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
169,5.6955,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
170,5.7274,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
171,5.7596,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
172,5.7930,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
173,5.8262,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
174,5.8596,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
175,5.8929,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
176,5.9261,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
177,5.9596,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
178,5.9929,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
179,6.0273,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
180,6.0612,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
181,6.1142,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
182,6.1389,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
183,6.1636,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
184,6.1944,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
185,6.2284,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
186,6.2614,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
187,6.2945,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
188,6.3284,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
189,6.3612,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
190,6.3945,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
191,6.4282,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
192,6.4616,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
193,6.4944,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
194,6.5282,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
195,6.5617,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
196,6.5945,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
197,6.6283,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
198,6.6618,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
199,6.6958,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
200,6.7283,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
201,6.7617,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
202,6.7953,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
203,6.8289,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
204,6.8616,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
205,6.8953,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
206,6.9286,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
207,6.9614,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
208,6.9954,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
209,7.0266,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
210,7.0597,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
211,7.1097,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
212,7.1340,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
213,7.1592,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
214,7.1925,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
215,7.2259,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
216,7.2597,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
217,7.2927,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
218,7.3274,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
219,7.3614,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
220,7.3943,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
221,7.4279,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
222,7.4617,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
223,7.4946,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
224,7.5277,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
225,7.5614,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
226,7.5946,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
227,7.6279,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
228,7.6614,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
229,7.6957,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
230,7.7274,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
231,7.7620,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
232,7.7946,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
233,7.8280,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
234,7.8621,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
235,7.8941,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
236,7.9285,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
237,7.9616,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
238,7.9945,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
239,8.0285,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
240,8.0616,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
241,8.1150,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
242,8.1402,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
243,8.1680,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
244,8.1969,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
245,8.2263,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
246,8.2604,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
247,8.2920,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
248,8.3256,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
249,8.3589,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
250,8.3932,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
251,8.4273,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,0.0000,0.0000,no_calib
